"company","year","region","country","icb_sector","rank","rd_million","rd_growth_1y_percent","rd_intensity_percent","sales_million","sales_growth_1y_percent","employees","employees_growth_1y_percent","capex_million","capex_growth_1y_percent","capex_intensity_percent","profit_million","profit_growth_1y_percent","profitability_percent","patents_2010_2019"
"VEOLIA ENVIRONNEMENT",2014,"EU","France","Gas, Water & Multi-Utilities",223,103.6,6.03889457523028,0.431733225538937,23996.3,3.89492871275983,179508,-11.4852071005917,1380.4,12.5112071073437,5.75255351866746,1467.6,68.8643424231964,6.11594287452649,21
"VEOLIA ENVIRONNEMENT",2015,"EU","France","Gas, Water & Multi-Utilities",304,70.7,-31.7567567567568,0.283198743831314,24964.8,4.03603888932877,158780,-11.5471176772066,1347.3,-2.39785569400175,5.39679869255912,1209.8,-17.566094303625,4.84602320066654,21
"VEOLIA ENVIRONNEMENT",2016,"EU","France","Gas, Water & Multi-Utilities",276,84.2,-2.99539170506912,0.345220621397119,24390.2,-2.30164071011985,156225,-1.60914472855523,1353.5,0.460179618496248,5.54935998884798,1392.9,8.16120515608014,5.7109002796205,21
"VEOLIA ENVIRONNEMENT",2017,"EU","France","Gas, Water & Multi-Utilities",292,85.7,1.8,0.3,25124.6,3.9,168800,3.4,1495.5,10.5,6,1404.8,5.8,5.6,21
"VEOLIA ENVIRONNEMENT",2018,"EU","France","Gas, Water & Multi-Utilities",309,83.5,-2.56709451575263,0.322255712802621,25911.1,4.40278180704636,170819,1.19609004739336,1490.4,-0.341023069207613,5.75197502228775,2050.6,48.3147692752785,7.91398281045575,21
"VEOLIA ENVIRONNEMENT",2019,"EU","France","Gas, Water & Multi-Utilities",405,55.6,-33.4131736526946,0.204496721064266,27188.7,4.76816190325726,178780,4.24793725764601,1676,12.9608411403923,6.16432562057031,2201.1,39.8856053384175,8.09564267508193,21
"RIO TINTO",2010,"EU","UK","Mining",147,139.393,-3.10914323050617,0.33052872502883,42172.734,35.2683807933019,76894,-19.5736758430257,4742.35566,-4.8,7.89910846187966,10106.867119,255.3,34.3502534125485,105
"RIO TINTO",2011,"EU","UK","Mining",179,114.382872,-20.8540813656068,0.244478582625745,46786.459072,7.00323642463185,67930,-11.6576065752855,9533.194123,176.017803301629,20.3759684149837,17872.323803,18.9947537506827,38.1997786485533,105
"RIO TINTO",2012,"EU","UK","Mining",218,97.771718,-12.8378373740239,0.253104950501319,38628.923617,-15.8085138010921,71219,4.84174885911968,13231.77249,41.5322253691394,34.2535366017211,7438.229764,-57.5610810795094,19.2555967589181,105
"RIO TINTO",2013,"EU","UK","Mining",144,167.500548,79.0697675661709,0.451427566196575,37104.634396,0.449530839324619,66331,-6.8633370308485,9427.162881,-26.1935850133795,25.4069687909828,5778.406353,-314.624293042595,15.5732739240329,105
"RIO TINTO",2014,"EU","UK","Mining",244,92.249357,-51.5151515629319,0.234978179797185,39258.690777,-6.85349123548905,59775,-9.88376475554417,6722.671914,-37.220213830892,17.1240349103504,11798.857532,70.8611641283779,30.0541289036374,105
"RIO TINTO",2015,"EU","UK","Mining",246,95.526812,-7.14285686512766,0.298601740018758,31991.378213,-26.9280798923734,54938,-8.09201171058135,4303.299174,-42.5998529783914,13.4514341500027,3866.080304,-67.724867722615,12.0847569562632,105
"RIO TINTO",2016,"EU","UK","Mining",344,56.920594,-42.3076923466753,0.177614636097548,32047.242981,-3.00898676325974,51029,-7.11529360369871,2857.413808,-35.7097118602836,8.91625469839664,7325.680421,83.4640057246833,22.8590035821278,105
"RIO TINTO",2017,"EU","UK","Mining",402,48.4,-3.3,0.1,33377.8,18.5,46807,-8.3,3737.2,48.8,11.2,10325.2,60.4,30.9,105
"RIO TINTO",2018,"EU","UK","Mining",484,39.30129,-22.4137931034483,0.111050787226692,35390.374964,1.22907819135649,47458,1.39081761275024,4742.35566,21.1512717536814,13.4001283253541,11473.356594,6.08899297423888,32.4194264843789,105
"RIO TINTO",2019,"RoW","UK","Mining",504,40.056975,0,0.104251129387235,38423.540575,6.52238290311435,46007,-3.05744026296936,4885.17064,1.06813996316759,12.7140044017144,10775.326275,-7.85567481160082,28.0435538051662,105
"ARKEMA",2010,"EU","France","Chemicals",148,139,2.20588235294117,2.35393734123624,5905,32.8757875787579,13903,0.724480185466936,439,-0.655737704918036,4.84335309060118,-264,22.0279975440048,8.55207451312447,1919
"ARKEMA",2011,"EU","France","Chemicals",160,132,7.31707317073171,2.23728813559322,5900,21.1747792154446,15776,13.4719125368626,310.383,40.8753956857682,8.24840284689963,781,36.5384615384615,13.2372881355932,1919
"ARKEMA",2012,"EU","France","Chemicals",161,148,12.1212121212121,2.31430805316654,6395,8.38983050847457,13759,-12.7852434077079,479,12.9716981132076,7.49022673964034,672,-13.9564660691421,10.5082095387021,1919
"ARKEMA",2013,"EU","France","Chemicals",164,144,-2.7027027027027,2.36142997704165,6098,-4.64425332290852,13513,-1.78792063376699,481,0.417536534446761,7.88783207609052,543,-19.1964285714286,8.90455887176123,1919
"ARKEMA",2014,"EU","France","Chemicals",162,155,7.63888888888888,2.60416666666667,5952,-2.39422761561168,14135,4.60297491304669,470,-2.28690228690228,7.89650537634409,386,-28.9134438305709,6.48521505376344,1919
"ARKEMA",2015,"EU","France","Chemicals",135,209,32.2784810126582,2.72029155277886,7683,29.0826612903226,18806,33.0456314113902,493,4.8936170212766,6.41676428478459,496,28.4974093264249,6.45581153195366,1919
"ARKEMA",2016,"EU","France","Chemicals",128,222,6.2200956937799,2.94625082946251,7535,-1.92633086034101,19637,4.41880250983728,445,-9.73630831643002,5.90577305905773,662,33.4677419354839,8.78566688785667,1919
"ARKEMA",2017,"EU","France","Chemicals",129,235,5.9,2.8,8326,10.5,19635,5.96483109671448,459,3.1,5.5,855,29.2,10.3,1919
"ARKEMA",2018,"EU","France","Chemicals",138,237,0.851063829787235,2.68829401088929,8816,5.8851789574826,19862,1.15609880315763,540,17.6470588235294,6.12522686025408,954,11.0593713620489,10.8212341197822,1919
"ARKEMA",2019,"EU","France","Chemicals",143,249,5.06329113924051,2.84962233920806,8738,-0.884754990925585,20309,2.25052864766893,575,6.48148148148149,6.58045319295033,854,-10.4821802935011,9.77340352483406,1919
"ANHEUSER-BUSCH INBEV",2010,"EU","Belgium","Beverages",150,137.157,15.7237957830258,0.506929687469681,27056.415,-1.25414725490302,114313,-1.86798753530376,1663,-11.799081675247,5.98396720334161,5973,0.83175804078941,30.5452255962218,153
"ANHEUSER-BUSCH INBEV",2011,"EU","Belgium","Beverages",154,135.250018,-4.8896353779727,0.448189315273067,30176.984009,7.57567342629839,116000,1.47577265927761,2609.166061,55.4356941014399,8.64621216030681,10221.037072,19.2861075302441,33.8703068171149,153
"ANHEUSER-BUSCH INBEV",2012,"EU","Belgium","Beverages",167,137.941493,3.99999996984228,0.457769503911388,30133.395043,1.82349024151036,117632,1.40689655172415,2473.851839,-3.3175355485429,8.20966849394116,10106.867119,0.83175804078941,33.5404195397751,153
"ANHEUSER-BUSCH INBEV",2013,"EU","Belgium","Beverages",178,134.145461,1.64835180239917,0.428290312732373,31321.152268,8.64480104511443,154587,31.415771218716,2805.452903,18.5355392313883,8.95705521621648,10393.735308,8.06694813498068,33.1843963436141,153
"ANHEUSER-BUSCH INBEV",2014,"EU","Belgium","Beverages",142,178.73313,17.297297095095,0.461084079306607,38763.674137,8.95474013412711,154029,-0.360961788507441,3619.96362,13.5952442693556,9.33854620489841,12321.878441,4.36723873327955,31.787178886737,153
"ANHEUSER-BUSCH INBEV",2015,"EU","Belgium","Beverages",146,190.135097,-4.60829474591525,74321.4285714286,0,0.944429167498528,0,93.75,0,168.518016797616,1578.57142857143,0,1384.22955703307,142.459502623774,153
"ANHEUSER-BUSCH INBEV",2016,"EU","Belgium","Beverages",124,231.477081,17.8743956703193,0.53606344784898,43180.911127,4.38721218389715,206633,35.6562785170791,4723.460608,4.84312485610572,10.9387701294856,11868.892482,-1.22374861593497,27.4864336398374,153
"ANHEUSER-BUSCH INBEV",2017,"EU","Belgium","Beverages",135,230.1,13.1,0.5,47064.1,24,182915,-11.5,3953.1,-4.8,8.4,14208.3,36.1,30.2,153
"ANHEUSER-BUSCH INBEV",2018,"EU","Belgium","Beverages",131,248.90817,3.26086956521741,0.521796444460719,47702.159078,-3.23329317553682,172603,-5.6375912308996,4441.919132,7.27694579202698,9.31177795272707,14868.98805,-0.0880281690140872,31.1704718138377,153
"ANHEUSER-BUSCH INBEV",2019,"EU","Belgium","Beverages",138,259.035105,2.10526315789472,0.556097001662558,46580.920995,-1.34235779868404,171915,-0.498333101819692,4320.81237,4.40955044095503,9.27592730608267,14230.01783,-2.35171950400098,30.5490263525005,153
"HEXAGON",2010,"EU","Sweden","Industrial Machinery",151,137.05,8.61123438787803,8.76843338389871,1562.993,19.3463334626321,8179,8.34547622201616,19.600473,35.1851843939156,1.65298245097707,134.734,46.9785244744856,10.1873136987818,326
"HEXAGON",2011,"EU","Sweden","Industrial Engineering",96,223.4,63.006202116016,10.2992024341893,2169.1,38.7786125721612,12475,52.5247585279374,38.9,50.5651029571141,1.79337052233645,431.3,170.871146225201,19.883822783643,326
"HEXAGON",2012,"EU","Sweden","Industrial Engineering",93,254.7,13.9087656529517,10.7016806722689,2380,9.72292655940252,13203,5.83567134268537,46.8,20.3084832904884,1.96638655462185,489.5,13.4940876420125,20.5672268907563,326
"HEXAGON",2013,"EU","Sweden","Industrial Engineering",93,273.6,7.42049469964665,11.2606494628967,2429.7,2.08823529411764,13931,5.51389835643414,62.5,33.5470085470086,2.57233403300819,501.1,2.36976506639428,20.6239453430465,326
"HEXAGON",2014,"EU","Sweden","Industrial Engineering",92,293.4,7.23684210526314,11.1882245271507,2622.4,7.93102029057087,15783,13.2940923121097,77.3,23.68,2.94768151311775,539,7.56336060666534,20.5536912751678,326
"HEXAGON",2015,"EU","Sweden","Industrial Engineering",86,359.7,22.5971370143149,11.8174650108417,3043.8,16.0692495424039,16132,2.21123994170944,47.9,-38.0336351875808,1.57369078126027,673.7,24.6438482886217,22.133517313884,326
"HEXAGON",2016,"EU","Sweden","Industrial Engineering",78,365.9,1.72365860439254,11.6188238282738,3149.2,3.46277679216767,16592,2.85147532853953,54.3,13.3611691022965,1.7242474279182,735,9.09900549205878,23.3392607646386,326
"HEXAGON",2017,"EU","Sweden","Industrial Engineering",78,415,13.4,12,3448.4,9.5,18315,10.4,54.7,0.7,1.6,817.4,11.2,23.7,326
"HEXAGON",2018,"EU","Sweden","Industrial Engineering",77,444.5,7.10843373493977,11.8196080516925,3760.7,9.0658623589803,20048,9.46218946218946,156.5,186.106032906764,4.16145930278937,912.2,19.8370993168681,24.25612253038,326
"HEXAGON",2019,"EU","Sweden","Industrial Engineering",72,519.2,16.8053993250844,13.2865880185275,3907.7,3.90884675725265,20532,2.41420590582602,125.4,-19.8722044728434,3.20904880108504,924.6,1.35935101951326,23.6609770453208,326
"UMICORE",2010,"EU","Belgium","Chemicals",153,134.914,-0.579218865143705,1.39214201388097,9691.109,39.4015653479023,9436,-2.851848038711,42.7,8.02144249512671,1.45987420015604,361,63.906138818811,3.3022020493217,586
"UMICORE",2011,"EU","Belgium","Chemicals",137,156.8,16.2221859851461,1.08280271051484,14480.939,49.4249935688475,14572,54.4298431538788,188.018,32.8955738701423,1.29838265322435,440.145,37.5367164552215,3.03947831007368,586
"UMICORE",2012,"EU","Belgium","Industrial Metals & Mining",115,201.027,28.2059948979592,1.60206228651004,12548.014,-13.3480639618743,14438,-0.919571781498763,227.77,21.1426565541597,1.81518764642755,334.534,-23.994592691045,2.66603145326424,586
"UMICORE",2013,"EU","Belgium","Industrial Metals & Mining",162,146.222,-20.364026512284,1.48913537737843,9819.255,-21.7465409267156,10293,-28.7089624601745,266.741,17.1098037493963,2.71650955189574,281.883,-15.8721442108248,2.87071677026414,586
"UMICORE",2014,"EU","Belgium","Industrial Metals & Mining",170,147.994,1.21185594506983,1.67631872732347,8828.512,-10.0897980549441,14074,36.7337025162732,190.797,-28.4710636909961,2.16114561547858,239.364,-16.2175311606352,2.71126096900588,586
"UMICORE",2015,"EU","Belgium","Industrial Metals & Mining",178,145.731,-1.52911604524508,1.50274008693827,9697.685,-1.23807763419933,10279,-26.5785714285714,0,0,0,223.232,-14.9919459560322,2.30191019815554,586
"UMICORE",2016,"EU","Belgium","Industrial Metals & Mining",169,155.859,7.86164610135711,1.49239611354042,10443.541,-0.0247364453326071,10175,-25.8922068463219,207.017,1.23377703013292,1.9822491241237,259.102,-16.0702659104087,2.48097843442181,586
"UMICORE",2017,"EU","Belgium","Industrial Metals & Mining",172,175.2,12.4,1.5,11947.3,14.4,9845,-3.2,351.1,69.6,2.9,376.5,45.3,3.2,586
"UMICORE",2018,"EU","Belgium","Industrial Metals & Mining",159,196.44,12.1232876712329,1.43211902364243,13716.737,14.8106964071439,10092,2.50888776028442,465.989,32.739221092931,3.39722923899467,582.344,54.6907083677552,4.24549949452264,586
"UMICORE",2019,"EU","Belgium","Industrial Metals & Mining",167,210.546,7.1808185705559,1.20414662100488,17485.08,27.4725906022693,14128,3.88235294117647,529.487,13.6265019131353,3.02822177536505,511.923,-12.0926806148943,2.92777041912305,586
"SKF",2010,"EU","Sweden","Industrial Machinery",155,134.61,-1.85985812293581,1.98920647493284,6767.02,8.54038871042144,40206,4.34985725408772,277,-43.9260999651242,2.7052676067161,1062.033623,12.639405204461,13.8212980011881,1815
"SKF",2011,"EU","Sweden","Industrial Engineering",130,166.068317,21.90984317043,2.23510933800079,7429.986273,8.49753310483468,19111,-1.14651218923485,206.351105,11.3854385232403,2.77727437734123,1082.361477,14.3550499997677,14.5674761329401,1815
"SKF",2012,"EU","Sweden","Industrial Engineering",129,187.368106,8.64864857969145,2.4901277537095,7524.43748,-2.47825298587738,34955,-1.10060823086443,229.31619,7.01468209178988,3.04761904939105,856.206993,-23.8233464914749,11.3790166411217,1815
"SKF",2013,"EU","Sweden","Industrial Engineering",114,209.728751,15.5472636767953,2.92152146046618,7178.750998,-1.51451800309853,48401,3.4762159273116,197.086329,-11.2804876031315,2.74541252447547,410.652957,-50.4899292756294,5.72039561080204,1815
"SKF",2014,"EU","Sweden","Industrial Engineering",89,305.014017,22.4358974770678,4.03663262203295,7556.150028,11.6011761618247,48593,0.396686018883918,197.167874,6.07101929683813,2.60936949728865,834.982524,115.585486395578,11.050369843186,1815
"SKF",2015,"EU","Sweden","Industrial Engineering",103,280.864166,-9.9127402392731,3.396186686251,8269.986074,7.075730882354,46635,-4.02938694873747,224.495457,11.3930884216336,2.71458083473431,767.833227,-10.0344256335066,9.2845770250326,1815
"SKF",2016,"EU","Sweden","Industrial Engineering",106,270.715448,0.193723335792173,3.55283223212847,7619.708174,-4.22385094647715,44868,-3.78899967835316,195.656293,-9.40378094087812,2.56776622584601,793.303042,7.39795907972041,10.4111997977418,1815
"SKF",2017,"EU","Sweden","Industrial Engineering",118,257.1,-2.1,3.2,7917.4,7.1,45678,1.8,227.9,20,2.9,881.4,14.5,11.1,1815
"SKF",2018,"EU","Sweden","Industrial Engineering",123,267.190536,8.25760569841547,3.19671461543007,8358.285557,9.97587827577553,44428,-2.73654713428784,258.12166,18.0115917160035,3.08821298626038,1062.033623,25.5301982444167,12.7063572518237,1815
"SKF",2019,"EU","Sweden","Industrial Engineering",129,278.266168,6.09489053780488,3.37972165855887,8233.404881,0.350005251302643,43360,-2.40388943909247,331.296598,30.7517949025465,4.02381035292609,907.547832,-12.9464694931672,11.0227523742252,1815
"SAAB",2010,"EU","Sweden","Aerospace & Defense",156,133.391,0.753816289380849,4.92346339929398,2709.292,-0.864207017428309,12426,-4.74511307014182,35.8,-15.7894736842105,1.08046677877468,106.9,-60.4240282685512,3.95760220751399,507
"SAAB",2011,"EU","Sweden","Aerospace & Defense",139,152.042277,12.633388326396,5.76644821562293,2636.671159,-3.83224747236008,12814,3.12248511186222,36.467705,23.1035317467379,1.38309644247904,188.62219,73.833766868514,7.15380032721024,507
"SAAB",2012,"EU","Sweden","Aerospace & Defense",173,130.854716,62.98984015128,4.67721782409711,2797.704125,2.17890882303804,13834,7.96004370220071,38.219365,0.923075956201291,1.36609746035957,206.361266,5.35395551694937,7.37609328148665,507
"SAAB",2013,"EU","Sweden","Aerospace & Defense",159,150.354519,10.2649004728392,5.60842106189487,2680.870736,-1.08288214572234,14140,2.21194159317624,61.293171,65.5487799937317,2.28631579198976,137.937854,-30.9994355511946,5.14526314707029,507
"SAAB",2014,"EU","Sweden","Aerospace & Defense",174,142.446337,0.45045058386306,5.6870829433717,2504.734649,-0.938947364732534,14716,4.07355021216407,77.930283,34.8066308568646,3.11131891879697,147.13067,13.0932892248198,5.87410207539314,507
"SAAB",2015,"EU","Sweden","Aerospace & Defense",144,192.175947,31.9880417878091,6.49599060055699,2958.377849,15.5523440924093,14685,-0.210655069312315,86.947102,9.15300620537007,2.93901274407494,209.804771,31.0673018101151,7.09188554365761,507
"SAAB",2016,"EU","Sweden","Aerospace & Defense",133,216.174556,16.9309176507365,7.21246203068011,2997.236659,5.31523576835189,15465,5.31154239019407,84.480807,1.00125142080969,2.81862317232521,188.956452,-6.3796681240601,6.3043554279442,507
"SAAB",2017,"EU","Sweden","Aerospace & Defense",150,209.2,-0.3,6.6,3189.2,9.7,16427,6.2,111,35.4,3.5,224.6,22.5,7,507
"SAAB",2018,"EU","Sweden","Aerospace & Defense",148,216.775387,7.96503145503467,6.70466882150384,3233.200517,5.61253744798365,17096,4.07256346259208,144.41941,35.4986275101993,4.46676317291953,220.871008,2.44233337404045,6.83134271563646,507
"SAAB",2019,"EU","Sweden","Aerospace & Defense",157,228.490314,10.0507143376801,6.73665789371962,3391.745842,6.86753528031554,17420,1.89518015910155,116.111751,-18.0958816195716,3.42336237468586,275.107316,26.8874173199523,8.11108287045996,507
"IBERDROLA",2010,"EU","Spain","Electricity",158,130.174,43.7846554885457,0.427767258910755,30431.034,23.9102044343036,31344,-4.17902234722265,1921,-22.6712552219354,18.6725794463639,2336.5,539.3,15.8018192875076,29
"IBERDROLA",2011,"EU","Spain","Electricity",153,136.382,4.90923076923078,0.430933547691034,31648.035,3.99921014842939,31885,1.72600816743236,4043.359,-22.6286731852074,12.7760191114551,4461.265,-7.40196472184982,14.0964991981335,29
"IBERDROLA",2012,"EU","Spain","Electricity",162,145.179,6.45026469768737,0.424485192665648,34201.193,8.06735078496974,31338,-1.71554022267524,3896.475,-3.63272219953756,11.3928043387258,4552.542,2.04598919813102,13.3110619854693,29
"IBERDROLA",2013,"EU","Spain","Electricity",153,159.252,9.69355072014548,0.485407152577356,32807.922,-4.07374970808767,30678,-2.10606930882634,3491.007,-10.4060208265163,10.6407440251778,2484.204,-45.4325956795127,7.57196386897043,29
